game_id,home_team,away_team,bookmaker,market,player,direction,value,price
fb863e988f05d0f676905bbd9770768e,Chicago Bulls,New York Knicks,betmgm,rebounds,Donte DiVincenzo,Under,3.5,-105
fb863e988f05d0f676905bbd9770768e,Chicago Bulls,New York Knicks,betmgm,rebounds,Josh Hart,Over,8.5,-145
fb863e988f05d0f676905bbd9770768e,Chicago Bulls,New York Knicks,betmgm,rebounds,Josh Hart,Under,8.5,105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Amen Thompson,Over,8.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Amen Thompson,Under,8.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Dillon Brooks,Over,2.5,-166
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Dillon Brooks,Under,2.5,130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Franz Wagner,Over,5.5,120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Franz Wagner,Under,5.5,-150
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Fred VanVleet,Over,3.5,105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Fred VanVleet,Under,3.5,-135
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Gary Harris,Over,2.5,145
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Gary Harris,Under,2.5,-190
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Jabari Smith Jr,Over,7.5,-135
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Jabari Smith Jr,Under,7.5,105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Jalen Green,Over,5.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Jalen Green,Under,5.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Jalen Suggs,Over,3.5,114
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Jalen Suggs,Under,3.5,-145
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Paolo Banchero,Over,7.5,-125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Paolo Banchero,Under,7.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Wendell Carter Jr,Over,8.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,draftkings,rebounds,Wendell Carter Jr,Under,8.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Fred VanVleet,Over,3.5,120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Fred VanVleet,Under,3.5,-154
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Dillon Brooks,Over,3.5,130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Dillon Brooks,Under,3.5,-166
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Jabari Smith Jr,Over,7.5,-132
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Jabari Smith Jr,Under,7.5,104
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Franz Wagner,Over,4.5,-142
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Franz Wagner,Under,4.5,112
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Jalen Green,Over,5.5,-136
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Jalen Green,Under,5.5,106
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Paolo Banchero,Over,7.5,-111
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Paolo Banchero,Under,7.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Amen Thompson,Over,8.5,-104
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Amen Thompson,Under,8.5,-122
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Wendell Carter Jr,Over,8.5,-102
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,fanduel,rebounds,Wendell Carter Jr,Under,8.5,-125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Paolo Banchero,Over,7.5,-108
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Paolo Banchero,Under,7.5,-124
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Wendell Carter Jr,Over,7.5,-175
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Wendell Carter Jr,Under,7.5,128
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Paolo Banchero,Over,8.5,165
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Paolo Banchero,Under,8.5,-230
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Wendell Carter Jr,Over,8.5,102
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Wendell Carter Jr,Under,8.5,-137
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Suggs,Over,2.5,-195
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Suggs,Under,2.5,143
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Franz Wagner,Over,5.5,138
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Franz Wagner,Under,5.5,-186
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Paolo Banchero,Over,6.5,-200
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Paolo Banchero,Under,6.5,148
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Franz Wagner,Over,4.5,-150
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Franz Wagner,Under,4.5,112
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Suggs,Over,3.5,132
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Suggs,Under,3.5,-177
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Wendell Carter Jr,Over,9.5,170
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Wendell Carter Jr,Under,9.5,-240
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Green,Over,5.5,-148
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Green,Under,5.5,110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jabari Smith Jr,Over,7.5,-175
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jabari Smith Jr,Under,7.5,128
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Dillon Brooks,Over,3.5,125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Dillon Brooks,Under,3.5,-167
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Fred VanVleet,Over,3.5,114
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Fred VanVleet,Under,3.5,-152
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Dillon Brooks,Over,2.5,-205
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Dillon Brooks,Under,2.5,150
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Amen Thompson,Over,9.5,160
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Amen Thompson,Under,9.5,-220
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Amen Thompson,Over,8.5,-108
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Amen Thompson,Under,8.5,-124
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Amen Thompson,Over,7.5,-195
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Amen Thompson,Under,7.5,143
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Green,Over,6.5,130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jalen Green,Under,6.5,-175
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jabari Smith Jr,Over,8.5,105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Jabari Smith Jr,Under,8.5,-139
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Fred VanVleet,Over,2.5,-230
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,unibet_us,rebounds,Fred VanVleet,Under,2.5,165
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Paolo Banchero,Over,7.5,-108
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Paolo Banchero,Under,7.5,-124
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Wendell Carter Jr,Over,7.5,-175
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Wendell Carter Jr,Under,7.5,128
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Paolo Banchero,Over,8.5,165
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Paolo Banchero,Under,8.5,-230
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Wendell Carter Jr,Over,8.5,102
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Wendell Carter Jr,Under,8.5,-137
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Suggs,Over,2.5,-195
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Suggs,Under,2.5,143
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Franz Wagner,Over,5.5,138
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Franz Wagner,Under,5.5,-186
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Paolo Banchero,Over,6.5,-200
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Paolo Banchero,Under,6.5,148
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Franz Wagner,Over,4.5,-150
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Franz Wagner,Under,4.5,112
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Suggs,Over,3.5,132
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Suggs,Under,3.5,-177
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Wendell Carter Jr,Over,9.5,170
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Wendell Carter Jr,Under,9.5,-240
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Green,Over,5.5,-148
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Green,Under,5.5,110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jabari Smith Jr,Over,7.5,-175
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jabari Smith Jr,Under,7.5,128
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Dillon Brooks,Over,3.5,125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Dillon Brooks,Under,3.5,-167
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Fred VanVleet,Over,3.5,114
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Fred VanVleet,Under,3.5,-152
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Dillon Brooks,Over,2.5,-205
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Dillon Brooks,Under,2.5,150
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Amen Thompson,Over,9.5,160
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Amen Thompson,Under,9.5,-220
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Amen Thompson,Over,8.5,-108
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Amen Thompson,Under,8.5,-124
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Amen Thompson,Over,7.5,-195
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Amen Thompson,Under,7.5,143
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Green,Over,6.5,130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jalen Green,Under,6.5,-175
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jabari Smith Jr,Over,8.5,105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Jabari Smith Jr,Under,8.5,-139
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Fred VanVleet,Over,2.5,-230
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betrivers,rebounds,Fred VanVleet,Under,2.5,165
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Gary Harris,Over,2.5,145
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Gary Harris,Under,2.5,-190
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Jalen Green,Over,5.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Jalen Green,Under,5.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Jalen Suggs,Over,3.5,110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Jalen Suggs,Under,3.5,-145
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Paolo Banchero,Over,7.5,-125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Paolo Banchero,Under,7.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Wendell Carter Jr,Over,8.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,bovada,rebounds,Wendell Carter Jr,Under,8.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Amen Thompson,Over,8.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Amen Thompson,Under,8.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Dillon Brooks,Over,3.5,130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Dillon Brooks,Under,3.5,-170
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Franz Wagner,Over,4.5,-150
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Franz Wagner,Under,4.5,115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Fred VanVleet,Over,3.5,120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Fred VanVleet,Under,3.5,-160
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Gary Harris,Over,2.5,145
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Gary Harris,Under,2.5,-190
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Jabari Smith Jr,Over,7.5,-130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Jabari Smith Jr,Under,7.5,100
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Jalen Green,Over,5.5,-125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Jalen Green,Under,5.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Jalen Suggs,Over,3.5,120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Jalen Suggs,Under,3.5,-160
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Paolo Banchero,Over,7.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Paolo Banchero,Under,7.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Wendell Carter Jr,Over,8.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,pointsbetus,rebounds,Wendell Carter Jr,Under,8.5,-125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Jalen Suggs,Over,3.5,114
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Jalen Suggs,Under,3.5,-157
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Franz Wagner,Over,5.5,114
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Franz Wagner,Under,5.5,-157
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Gary Harris,Over,2.5,136
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Gary Harris,Under,2.5,-189
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Paolo Banchero,Over,7.5,-129
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Paolo Banchero,Under,7.5,-106
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Jabari Smith Jr,Over,7.5,-142
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Jabari Smith Jr,Under,7.5,104
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Wendell Carter Jr,Over,8.5,-113
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Wendell Carter Jr,Under,8.5,-121
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Jalen Green,Over,5.5,-151
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Jalen Green,Under,5.5,110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Amen Thompson,Over,8.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Amen Thompson,Under,8.5,-119
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Dillon Brooks,Over,2.5,-174
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Dillon Brooks,Under,2.5,126
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Fred VanVleet,Over,3.5,106
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,williamhill_us,rebounds,Fred VanVleet,Under,3.5,-145
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Gary Harris,Under,2.5,-189
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Gary Harris,Over,2.5,144
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Wendell Carter Jr,Over,8.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Wendell Carter Jr,Under,8.5,-118
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Jalen Green,Under,5.5,101
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Jalen Green,Over,5.5,-130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Franz Wagner,Over,5.5,115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Franz Wagner,Under,5.5,-149
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Jalen Suggs,Under,3.5,-147
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Jalen Suggs,Over,3.5,113
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Paolo Banchero,Under,7.5,-112
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Paolo Banchero,Over,7.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Fred VanVleet,Under,3.5,-139
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Fred VanVleet,Over,3.5,107
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Amen Thompson,Over,8.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Amen Thompson,Under,8.5,-123
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Dillon Brooks,Under,3.5,-156
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,rebounds,Dillon Brooks,Over,3.5,120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Amen Thompson,Over,8.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Amen Thompson,Under,8.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Jalen Green,Over,5.5,-145
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Jalen Green,Under,5.5,110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Fred VanVleet,Over,3.5,105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Fred VanVleet,Under,3.5,-140
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Wendell Carter Jr,Over,8.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Wendell Carter Jr,Under,8.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Jalen Suggs,Over,3.5,110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Jalen Suggs,Under,3.5,-150
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Paolo Banchero,Over,7.5,-130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Paolo Banchero,Under,7.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Jabari Smith Jr,Over,7.5,-140
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,rebounds,Jabari Smith Jr,Under,7.5,105
